class,source,tile_id,polygon_id,n_px,confidence_weight,degenerate,own_angle_deg,nearest_other_class,nearest_other_angle_deg,margin_deg,suspect
junk,tag,t1085,2585006734,212,1.0,False,5.1200046257090435,bland,2.7977501059541265,-2.322254519754917,True
lcp,confirmed,t1250,3354578614,49,1.0,False,6.603928657322401,bland,4.295520226796104,-2.3084084305262964,True
lcp,confirmed,t1249,2374499423,31,1.0,False,5.546746394625852,bland,3.241469335861054,-2.3052770587647977,True
alteration,tag,t1232,3232856689,73,0.5,False,4.809108715325416,lcp,2.5041683934772876,-2.3049403218481284,True
lcp,confirmed,t1249,1375487507,8,1.0,True,6.864839323893913,bland,4.585520038262394,-2.2793192856315194,True
junk,tag,t1248,3385899103,12,1.0,False,3.5665057087018615,bland,1.2934298780193512,-2.2730758306825103,True
lcp,confirmed,t1249,2615557623,9,0.75,True,6.225887567951258,bland,3.952845792832317,-2.2730417751189407,True
lcp,confirmed,t1249,223992796,17,0.75,False,6.000394741789525,bland,3.730960718316448,-2.2694340234730768,True
lcp,confirmed,t1090,2413271391,111,0.75,False,6.793222538674153,bland,4.533966679063212,-2.259255859610941,True
lcp,confirmed,t1249,1606488798,55,0.75,False,6.222632602969528,bland,3.9694751120530243,-2.2531574909165033,True
lcp,confirmed,t1322,1004059960,17,1.0,False,6.796315865968774,bland,4.57697218392403,-2.2193436820447436,True
junk,tag,t1374,3506547053,361,1.0,False,4.689469386760523,bland,2.486081874537618,-2.203387512222905,True
bland,reassigned,t1105,3876417272,10,1.0,False,3.168548309168687,junk,0.9702695801767959,-2.198278728991891,True
bland,reassigned,t1249,3962300805,34,1.0,False,11.017445208386407,junk,8.825207957793586,-2.1922372505928216,True
junk,tag,t1248,4228438148,22802,1.0,False,2.8501383802671074,bland,0.668766394189689,-2.1813719860774183,True
bland,reassigned,t1249,3264168545,150,0.75,False,10.494882777833789,junk,8.324517276107699,-2.1703655017260903,True
junk,tag,t1373,2344765339,1241,1.0,False,5.039616766412852,bland,2.8808547991298568,-2.158761967282995,True
lcp,confirmed,t1249,1996410512,261,1.0,False,6.258429919846391,bland,4.105685695206574,-2.1527442246398163,True
junk,tag,t1248,4013768638,26,1.0,False,3.451603509642651,bland,1.3040229195359698,-2.1475805901066813,True
lcp,confirmed,t1322,116447652,29,1.0,False,6.133659941419443,bland,3.9981469476782516,-2.135512993741191,True
lcp,confirmed,t1322,2386897258,24,1.0,False,6.271316255595972,bland,4.14126475857332,-2.1300514970226514,True
junk,tag,t1373,1022153933,1664,1.0,False,5.024705618656034,lcp,2.9008125084937673,-2.1238931101622667,True
lcp,confirmed,t1250,2172621463,19,0.75,False,7.417580642234049,junk,5.31604118102676,-2.101539461207289,True
alteration,tag,t1090,2945707304,62,0.5,False,5.197453484910028,lcp,3.106953761790002,-2.090499723120026,True
lcp,hand,t0433,375,10,1.0,False,5.090433010216471,olivine,3.0034906053650725,-2.0869424048513987,True
bland,reassigned,t1249,4629261,5117,1.0,False,7.568939682453415,junk,5.532805426947912,-2.0361342555055026,True
lcp,hand,t0359,5,2121,1.0,False,6.083826000801574,bland,4.071941648420101,-2.0118843523814727,True
lcp,confirmed,t1249,2198409797,29,1.0,False,5.775667456132736,bland,3.773166635350533,-2.0025008207822035,True
bland,reassigned,t1249,390925783,3267,1.0,False,6.705483582771632,junk,4.703902482401507,-2.0015811003701245,True
bland,reassigned,t1393,1755340607,886,1.0,False,38.07040900467187,junk,36.068935890281054,-2.0014731143908193,True
junk,tag,t1373,1148941560,5959,1.0,False,4.637849789136783,bland,2.641477335673923,-1.9963724534628597,True
lcp,confirmed,t1322,2353228136,113,0.75,False,5.390383701574479,bland,3.395285223320593,-1.9950984782538863,True
bland,reassigned,t1249,159637020,11,1.0,False,8.078539700737332,junk,6.0869497229725615,-1.9915899777647708,True
lcp,confirmed,t1249,1794709434,63,1.0,False,5.381331357702253,bland,3.3956233102687645,-1.9857080474334885,True
lcp,hand,t0433,343,10,1.0,False,4.427598898932659,olivine,2.442510281774186,-1.9850886171584725,True
lcp,confirmed,t1322,1865000248,43,1.0,False,5.726614913807554,bland,3.7420443806255563,-1.9845705331819974,True
bland,reassigned,t1393,1823157168,652,1.0,False,27.99479688707347,junk,26.01431848789759,-1.9804783991758796,True
olivine,hand,t0290,72,286,1.0,False,3.657895114549226,lcp,1.6786376336093873,-1.9792574809398387,True
lcp,confirmed,t1250,2747182399,9,0.75,True,6.441766181134295,bland,4.463058619813926,-1.9787075613203697,True
lcp,confirmed,t1250,3249916515,2,1.0,True,7.681456845263191,junk,5.7045444519203174,-1.9769123933428734,True
bland,reassigned,t1393,215506939,274,1.0,False,27.850438763747363,junk,25.87484756258718,-1.9755912011601815,True
lcp,confirmed,t1250,614740021,64,1.0,False,5.5648846034849315,bland,3.592341828405527,-1.9725427750794045,True
lcp,confirmed,t1322,2345722116,339,1.0,False,7.100964216566535,bland,5.128513656519279,-1.972450560047256,True
junk,tag,t1085,215137776,14,1.0,False,4.418080598311107,bland,2.4623790168087853,-1.9557015815023218,True
bland,reassigned,t1393,3374407794,563,1.0,False,23.287808747777166,junk,21.334378540511874,-1.953430207265292,True
olivine,hand,t0433,423,45,1.0,False,4.950121579702769,lcp,2.997306526821208,-1.9528150528815607,True
lcp,confirmed,t1250,1586691536,31,1.0,False,7.076838664006416,junk,5.127853087757872,-1.9489855762485435,True
olivine,hand,t0361,17,529,1.0,False,3.3632097746339626,lcp,1.4168191822704599,-1.9463905923635028,True
junk,tag,t1248,1447712987,1676,1.0,False,3.237167411305526,bland,1.2960178084236693,-1.9411496028818567,True
bland,reassigned,t1393,3273636767,90,1.0,False,33.45178175573684,junk,31.51394429486312,-1.9378374608737197,True
hcp,confirmed,t1032,728538239,36075,1.0,False,5.828022281381899,bland,3.8922981129799044,-1.9357241684019946,True
lcp,hand,t0433,287,22,1.0,False,4.659137241651432,olivine,2.729964759062194,-1.9291724825892378,True
bland,reassigned,t1393,2657252758,151,1.0,False,20.57317035697456,junk,18.65206473852955,-1.9211056184450115,True
hcp,hand,t0503,33,94,1.0,False,56.07163346496707,junk,54.155426789953644,-1.9162066750134272,True
junk,tag,t1248,880665876,1632,1.0,False,3.4870021824393667,bland,1.5737408116612825,-1.9132613707780841,True
olivine,confirmed,t1374,146857669,57,0.75,False,5.621893628569398,bland,3.7125066224665377,-1.9093870061028606,True
bland,reassigned,t1299,2075090862,14,1.0,False,3.9072441081149463,lcp,2.0027226428554945,-1.9045214652594518,True
bland,reassigned,t1249,450634740,8,1.0,True,10.360176762661181,junk,8.457108689318321,-1.90306807334286,True
bland,reassigned,t1393,638016389,12,1.0,False,19.539732358203974,junk,17.645282411067022,-1.8944499471369518,True
lcp,hand,t0293,23,61,1.0,False,4.646158473595167,olivine,2.756268813913616,-1.8898896596815513,True
bland,reassigned,t1393,4256822662,82,1.0,False,26.68512947800093,junk,24.796593439902352,-1.8885360380985787,True
bland,reassigned,t1393,3867656688,24,1.0,False,23.00545066278199,junk,21.13320387832056,-1.872246784461428,True
junk,tag,t1248,3896293853,318,0.75,False,2.8555680874436065,bland,0.9839285700990222,-1.8716395173445841,True
lcp,hand,t0435,367,35,1.0,False,4.298372164946733,olivine,2.4361067302107373,-1.862265434735996,True
lcp,confirmed,t1249,165742545,16,1.0,False,6.747728695956964,bland,4.886721655111932,-1.8610070408450312,True
bland,reassigned,t1232,1661810961,2140,1.0,False,19.309109267739654,junk,17.45301692465885,-1.8560923430808032,True
bland,reassigned,t1105,1182998823,246,1.0,False,3.9580939046143424,junk,2.105933329829213,-1.8521605747851293,True
junk,tag,t1250,1897902384,12,1.0,False,6.6547082534866195,lcp,4.8039682499168475,-1.850740003569772,True
bland,reassigned,t1249,395644485,10,1.0,False,6.690045963490372,junk,4.847471202312615,-1.8425747611777572,True
olivine,hand,t0365,27,391,1.0,False,3.0099272719180714,lcp,1.1702477812881553,-1.839679490629916,True
lcp,hand,t0670,174,34,1.0,False,4.3113777665605335,bland,2.4836780741158155,-1.827699692444718,True
lcp,confirmed,t1250,3063678047,26,1.0,False,5.465155358486264,bland,3.6434773829534266,-1.8216779755328374,True
lcp,hand,t0602,302,54,1.0,False,3.2459899414564455,olivine,1.4316316458472012,-1.8143582956092443,True
lcp,confirmed,t1322,1901133179,77,1.0,False,5.765118047895785,bland,3.9619839370776484,-1.803134110818137,True
lcp,confirmed,t1249,359007744,32,1.0,False,5.781202532303015,bland,3.9934466016332535,-1.787755930669762,True
lcp,confirmed,t1250,1324368850,63,1.0,False,7.704610439862101,junk,5.921798039079277,-1.7828124007828245,True
lcp,confirmed,t1250,1420952859,39,1.0,False,6.65516773244104,bland,4.887272110417972,-1.767895622023068,True
olivine,hand,t0433,257,49,1.0,False,4.177037401814753,lcp,2.4118586521206375,-1.7651787496941158,True
hcp,hand,t0361,25,3196,1.0,False,5.420791684082902,bland,3.66349291862869,-1.7572987654542116,True
olivine,hand,t0236,49,313,1.0,False,2.795849220012783,lcp,1.0387074834588155,-1.7571417365539677,True
bland,reassigned,t1104,4278537623,32,1.0,False,9.484556669045284,junk,7.745329482474476,-1.7392271865708082,True
olivine,hand,t0431,14,1272,1.0,False,3.0534671912268307,lcp,1.3179147529122097,-1.735552438314621,True
olivine,hand,t0290,32,754,1.0,False,3.9528425781061767,lcp,2.2199276530831242,-1.7329149250230524,True
lcp,hand,t0576,7,1988,1.0,False,5.363850822174036,bland,3.6356652017538607,-1.728185620420175,True
hcp,hand,t0599,0,88,1.0,False,4.128783951359579,lcp,2.40104406838393,-1.7277398829756492,True
hcp,hand,t1020,4,5381,1.0,False,3.7780526790887494,lcp,2.0531837930273995,-1.72486888606135,True
olivine,hand,t0504,4,173,1.0,False,3.5255796477956554,lcp,1.8075988293928702,-1.7179808184027852,True
lcp,hand,t0364,8,108,1.0,False,4.157828045830426,olivine,2.4449352628937855,-1.7128927829366405,True
olivine,hand,t0290,71,837,1.0,False,2.9203378151202273,lcp,1.2134041033265262,-1.7069337117937011,True
junk,tag,t1085,883932103,3877,1.0,False,3.0755457195169287,bland,1.3689239419404302,-1.7066217775764985,True
lcp,hand,t0433,329,46,1.0,False,2.7222245272416092,olivine,1.0186648539327494,-1.7035596733088598,True
lcp,hand,t0507,12,97,1.0,False,3.752078212856864,olivine,2.0506717261474563,-1.7014064867094079,True
lcp,confirmed,t1322,2067968162,440,1.0,False,6.667538117348553,bland,4.971847938324142,-1.6956901790244103,True
olivine,reassigned,t1322,1240483871,1,1.0,True,7.097726738757387,bland,5.409022877217997,-1.6887038615393895,True
olivine,hand,t0290,23,234,1.0,False,2.882137475421147,lcp,1.1943980049833502,-1.6877394704377968,True
hcp,hand,t1020,2,4096,1.0,False,3.6994563919647456,lcp,2.0119790885599915,-1.687477303404754,True
olivine,hand,t0364,217,119,1.0,False,2.625378137393926,lcp,0.9501056043413308,-1.675272533052595,True
bland,reassigned,t1249,3081750051,7,1.0,True,4.152605738342465,junk,2.4790006344533397,-1.673605103889125,True
lcp,confirmed,t1249,3410511258,11,0.75,False,5.643124676419132,bland,3.9725677189702613,-1.6705569574488703,True
lcp,confirmed,t1249,901724477,196,1.0,False,6.2607963018287585,bland,4.592918057040096,-1.6678782447886622,True
bland,reassigned,t1249,2980277613,92,1.0,False,4.810182175551995,junk,3.1466356689795836,-1.6635465065724118,True
bland,reassigned,t1323,767340316,47,1.0,False,9.528768035784854,junk,7.866101750260697,-1.662666285524157,True
bland,reassigned,t1176,1097262417,267,1.0,False,10.220717563463309,junk,8.560969287047916,-1.6597482764153924,True
lcp,hand,t0435,297,20,1.0,False,3.4144603261538093,olivine,1.7552955880023933,-1.659164738151416,True
lcp,hand,t0363,46,59,1.0,False,2.7797825464799484,olivine,1.122524207163708,-1.6572583393162403,True
lcp,confirmed,t1248,4138752485,14,0.75,False,6.1387736061521245,bland,4.48730005740535,-1.6514735487467744,True
olivine,hand,t0435,458,15,1.0,False,4.280629945286004,lcp,2.645601336953017,-1.6350286083329872,True
bland,reassigned,t1323,1485905260,609,0.75,False,9.47966513206685,junk,7.851219868512159,-1.628445263554692,True
lcp,confirmed,t1322,3529222007,502,1.0,False,5.874960765770168,bland,4.254602626539956,-1.6203581392302118,True
olivine,reassigned,t1322,2293587274,13,1.0,False,8.364767216776412,junk,6.749972353009835,-1.6147948637665772,True
lcp,confirmed,t1249,2845441175,28,1.0,False,5.5100885808152,bland,3.8960538384026324,-1.6140347424125676,True
lcp,hand,t0363,79,25,1.0,False,3.1686929867016196,olivine,1.5577540406403705,-1.610938946061249,True
lcp,hand,t0435,299,63,1.0,False,2.514091314929706,olivine,0.9126671309867163,-1.6014241839429897,True
bland,reassigned,t1176,2734922516,17,1.0,False,7.25885990851005,junk,5.658132839015217,-1.600727069494833,True
olivine,hand,t0290,82,81,1.0,False,2.845658093716213,lcp,1.2449667940770748,-1.600691299639138,True
olivine,hand,t0290,29,126,1.0,False,3.210571893624753,lcp,1.6130313565771155,-1.5975405370476377,True
olivine,hand,t0432,4,16,1.0,False,4.579989306593105,lcp,2.9842978834736287,-1.5956914231194763,True
olivine,hand,t0289,5,2577,1.0,False,2.663279572849297,lcp,1.068991476628623,-1.594288096220674,True
bland,reassigned,t1162,3850518903,2097,1.0,False,5.785406774101482,junk,4.193621960011839,-1.5917848140896425,True
olivine,hand,t0290,46,1200,1.0,False,2.781923731545454,lcp,1.1944968788854582,-1.5874268526599957,True
bland,reassigned,t1323,2750521522,22,0.5,False,8.506482384945206,junk,6.927734762257834,-1.5787476226873727,True
bland,reassigned,t1162,1328945145,3689,1.0,False,5.956371427531443,junk,4.380785075006094,-1.5755863525253488,True
hcp,confirmed,t1105,1045262870,65179,1.0,False,6.202700114007284,bland,4.630127996291232,-1.572572117716052,True
olivine,hand,t0235,10,171,1.0,False,2.9551513691311406,lcp,1.385998115582732,-1.5691532535484087,True
bland,reassigned,t1176,1140964344,15,1.0,False,7.205642202512528,junk,5.63959125453608,-1.5660509479764482,True
hcp,hand,t0608,0,1689,1.0,False,5.470409363517047,bland,3.909040044779495,-1.561369318737552,True
olivine,hand,t0236,29,1166,1.0,False,2.62160285740619,lcp,1.0635597598792212,-1.5580430975269686,True
lcp,hand,t0240,73,175,1.0,False,3.5514864173089404,olivine,1.9981431585398641,-1.5533432587690763,True
olivine,hand,t0433,223,149,1.0,False,4.256427541951572,lcp,2.712850369549193,-1.543577172402379,True
olivine,hand,t0434,198,17,1.0,False,3.7860184505686822,lcp,2.2444397043191637,-1.5415787462495185,True
lcp,hand,t0600,162,75,1.0,False,3.5263468624823333,olivine,1.987421452932587,-1.5389254095497462,True
olivine,hand,t0363,73,915,1.0,False,2.7441967776398437,lcp,1.205635959507737,-1.5385608181321067,True
olivine,confirmed,t1322,1512215345,1327,1.0,False,4.900714613047572,bland,3.3631612954291956,-1.537553317618376,True
bland,reassigned,t1249,47412899,1012,1.0,False,3.5212303632938267,junk,1.9958333366848116,-1.525397026609015,True
lcp,confirmed,t1322,3715615325,25,1.0,False,5.1695415772936535,bland,3.6463068263358114,-1.523234750957842,True
olivine,hand,t0290,31,137,1.0,False,2.549135123044474,lcp,1.035726220826968,-1.513408902217506,True
bland,reassigned,t1104,633534847,53,1.0,False,9.971624071325198,junk,8.461675048117636,-1.5099490232075627,True
hcp,hand,t0597,18,1993,1.0,False,3.3685542274650118,lcp,1.8608449756854029,-1.507709251779609,True
hcp,confirmed,t1104,686928362,45191,1.0,False,5.233061407530573,bland,3.7294341271300175,-1.5036272804005555,True
lcp,confirmed,t1250,4076386798,136,0.75,False,5.824336528268738,bland,4.3225993190338485,-1.5017372092348893,True
lcp,confirmed,t1249,191257557,22,1.0,False,6.420765959754288,bland,4.925164030048714,-1.4956019297055736,True
lcp,hand,t0527,252,71,1.0,False,3.1873808534249783,olivine,1.7004357794072098,-1.4869450740177685,True
alteration,tag,t1090,3710979935,1371,1.0,False,3.263273339664528,lcp,1.7766465754899745,-1.4866267641745534,True
hcp,hand,t0608,8,225,1.0,False,4.4841872286586595,bland,2.999706142750978,-1.4844810859076816,True
olivine,hand,t0503,27,66,1.0,False,4.055074966929497,lcp,2.5790673883680517,-1.476007578561445,True
olivine,hand,t0236,45,123,1.0,False,2.807226660865159,lcp,1.3321273712189923,-1.4750992896461668,True
bland,reassigned,t1249,2084371275,29,0.5,False,3.0081915367943433,junk,1.5356551627427577,-1.4725363740515856,True
hcp,hand,t0597,7,2192,1.0,False,2.6253360644459667,lcp,1.1601293542173519,-1.4652067102286148,True
hcp,hand,t0602,2,29,1.0,False,2.976292492177161,lcp,1.5116785564472683,-1.4646139357298928,True
lcp,hand,t0600,175,66,1.0,False,2.8224697891992014,olivine,1.3587709833677573,-1.4636988058314442,True
lcp,hand,t0507,60,43,1.0,False,2.783800403381957,olivine,1.3222880484855697,-1.4615123548963873,True
lcp,hand,t0435,369,366,1.0,False,3.4576990364502036,olivine,2.000952045355232,-1.4567469910949717,True
lcp,confirmed,t1250,3354631759,11,1.0,False,5.234398463026583,bland,3.782034700971059,-1.452363762055524,True
lcp,hand,t0434,160,50,1.0,False,3.6082028599644436,olivine,2.172890034151235,-1.4353128258132086,True
lcp,hand,t0433,439,131,1.0,False,4.938711632847508,bland,3.508258047991486,-1.4304535848560223,True
lcp,hand,t0435,77,55,1.0,False,3.001396762868177,olivine,1.57321608696316,-1.4281806759050168,True
junk,tag,t1248,3486434439,17,1.0,False,2.2903053616820013,bland,0.8622778873540392,-1.428027474327962,True
olivine,hand,t0183,2,869,1.0,False,2.78032364327309,lcp,1.3532120608452523,-1.4271115824278378,True
bland,reassigned,t1393,3310205647,120,0.5,False,11.942070851071328,junk,10.518419410242776,-1.4236514408285519,True
olivine,confirmed,t1250,1690275544,200,0.75,False,4.388033612285608,lcp,2.9661221713842476,-1.4219114409013605,True
